"Country","Year","Development_Status","Life_Expectancy","Adult_Mortality","Alcohol_Consumption","Hepatitis_B","Polio","Total_Expenditure","Diphtheria","HIV_AIDS","GDP_Per_Capita","Thinness_1_19_Years","Thinness_5_9_Years","Income_Composition_Of_Resources","Average_Years_of_schooling","Country_Code","Region","Mean_Male_Height_cm"
"France",2004,"Developing",82,94,13.18,35,99,7.15164221675293,98,0.1,15222.1877832358,0.6,0.6,0.857,15.5,"FRA","Europe",178.9635396
"France",2003,"Developing",79.3,99,13.49,28,96,8.6876249751901,97,0.1,15222.1877832358,0.6,0.6,0.852,15.4,"FRA","Europe",178.8772087
"France",2002,"Developing",79.2,81.9320411086179,13.78,29,97,10.170361342498,97,0.1,15222.1877832358,0.7,0.6,0.851,15.5,"FRA","Europe",178.7857806
"France",2001,"Developing",79,81.3819614796303,13.89,28,98,9.89,97,0.1,15222.1877832358,0.7,0.6,0.849,15.6,"FRA","Europe",178.6902994
"France",2000,"Developing",78.8,96.2416300293003,13.63,26,98,9.77,97,0.1,15222.1877832358,0.7,0.6,0.844,15.7,"FRA","Europe",178.5923261
"Gabon",2015,"Developing",66,229,6.83522322820251,75.8576647961648,79,2.99646581757252,8,2.7,3192.1655341805,6.1,5.9,0.694,12.6,"GAB","Africa",167.9359895
"Gabon",2014,"Developing",65.5,237,8.43967530279436,83.0245398821067,68,3.44,7,2.8,3192.1655341805,6.1,6,0.687,12.6,"GAB","Africa",168.1319621
"Gabon",2013,"Developing",64.6,255,8.86,79,77,3.98,79,3.7,3192.1655341805,6.2,6.1,0.678,12.5,"GAB","Africa",168.327466
"Gabon",2012,"Developing",63.5,276,8.3,82,8,3.13,82,4.9,3192.1655341805,6.3,6.2,0.669,12.5,"GAB","Africa",168.5233038
"Gabon",2011,"Developing",62.8,289,8.9,75,75,3.12,75,6,3192.1655341805,6.4,6.3,0.664,12.5,"GAB","Africa",168.7194527
"Gabon",2010,"Developing",62.3,294,8.85,67,68,3.41,67,7,3192.1655341805,6.5,6.4,0.66,12.5,"GAB","Africa",168.9151115
"Gabon",2009,"Developing",61.7,294.49560306107,8.64,79,74,3.43,76,8,3192.1655341805,6.7,6.5,0.652,12.4,"GAB","Africa",169.1097723
"Gabon",2008,"Developing",61.6,298,8.75,82,81,2.54,82,8.9,3192.1655341805,6.8,6.6,0.651,12.4,"GAB","Africa",169.3017338
"Gabon",2007,"Developing",61.6,291,9.02,75,78,2.86,81,10,3192.1655341805,6.9,6.8,0.645,12.4,"GAB","Africa",169.4881764
"Gabon",2006,"Developing",61.4,288,8.01,52,44,2.88,45,10.7,3192.1655341805,7.1,6.9,0.646,12.4,"GAB","Africa",169.6670836
"Gabon",2005,"Developing",65,286.501822435161,7.72,28,44,2.76,45,10.9,3192.1655341805,7.2,7.1,0.64,12.4,"GAB","Africa",169.8356501
"Gabon",2004,"Developing",59.7,322,8.13,78.176136596338,44,3.26,45,11.1,3192.1655341805,7.4,7.2,0.64,12.3,"GAB","Africa",169.9921447
"Gabon",2003,"Developing",59.7,232.047994470146,6.47,90.0346700631621,44,3.48,45,11,3192.1655341805,7.5,7.4,0.638,12.3,"GAB","Africa",170.1351762
"Gabon",2002,"Developing",59.7,315,8.34,50.6857981664671,44,3.22,45,10.7,3192.1655341805,7.7,7.5,0.636,12.3,"GAB","Africa",170.2641431
"Gabon",2001,"Developing",59.8,295.373560278421,9.29,44.7128574049047,44,3.23,45,10.1,3192.1655341805,7.8,7.7,0.633,12.3,"GAB","Africa",170.3795051
"Gabon",2000,"Developing",61,296,8.87,52.199020542513,44,2.89,45,9.5,3192.1655341805,8,7.8,0.637,12.2,"GAB","Africa",170.4811028
"Gambia",2015,"Developing",61.1,262,4.16807524064376,97,96,6.01151758744482,97,1.7,NA,7.3,7.2,0.45,8.9,"GMB","Africa",165.401738
"Gambia",2014,"Developing",68,266,2.0373240474061,96,97,7.34,96,1.7,NA,7.5,7.3,0.449,8.9,"GMB","Africa",165.5939856
"Gambia",2013,"Developing",66,266,2.0620288074449,97,96,6.49,97,1.6,NA,7.6,7.5,0.445,8.9,"GMB","Africa",165.7857839
"Gambia",2012,"Developing",62,269,2.48380106873916,98,98,6.12,98,1.4,NA,7.8,7.7,0.44,8.8,"GMB","Africa",165.9773463
"Gambia",2011,"Developing",59.8,277,3.41,96,95,6.24,96,1.8,NA,8,7.9,0.441,8.7,"GMB","Africa",166.1683577
"Gambia",2010,"Developing",59.3,284,3.48,97,97,5.75,97,2.1,NA,8.2,8.1,0.439,8.8,"GMB","Africa",166.3582977
"Gambia",2009,"Developing",59,286,2.99,97,97,5.85,98,2.7,NA,8.4,8.3,0.434,8.9,"GMB","Africa",166.5468737
"Gambia",2008,"Developing",58.7,287,2.79,98,96,5.95,96,3,NA,8.6,8.5,0.426,8.6,"GMB","Africa",166.7320159
"Gambia",2007,"Developing",58.5,288,2.64,97,94,5.76,95,3.1,NA,8.8,8.7,0.42,8.4,"GMB","Africa",166.9111981
"Gambia",2006,"Developing",58.2,288,2.93,95,94,5.52,95,3,NA,9,8.9,0.415,8.1,"GMB","Africa",167.0823611
"Gambia",2005,"Developing",57.7,294,2.26,95,94,4.97,95,3,NA,9.2,9.1,0.412,7.8,"GMB","Africa",167.2435313
"Gambia",2004,"Developing",57.3,296,2.51,95,88,4.35,87,2.9,NA,9.4,9.3,0.404,7.6,"GMB","Africa",167.3920967
"Gambia",2003,"Developing",57,297,2.47,94,87,4.22,87,2.7,NA,9.6,9.6,0.395,7.3,"GMB","Africa",167.5276099
"Gambia",2002,"Developing",56.6,298,2.08,92,86,3.75,87,2.5,NA,9.8,9.8,0.392,7,"GMB","Africa",167.6494786
"Gambia",2001,"Developing",56.3,306.610071843705,2.25,91,85,3.71,87,2.3,NA,1,1,0.384,6.8,"GMB","Africa",167.7581101
"Gambia",2000,"Developing",55.9,290.917736595271,2.18,91,84,3.61,8,2,NA,1.2,1.2,0.377,6.5,"GMB","Africa",167.852741
"Georgia",2015,"Developing",74.4,129,4.79792493125857,94,91,7.79609608446949,94,0.1,1330.18103705184,2.7,2.8,0.768,13.9,"GEO","Asia",174.3410018
"Georgia",2014,"Developing",74.5,125,6.13,91,91,7.42,91,0.1,1330.18103705184,2.7,2.8,0.759,13.5,"GEO","Asia",174.413366
"Georgia",2013,"Developing",74.5,128,5.91,96,94,7.25,93,0.1,1330.18103705184,2.7,2.8,0.755,13.5,"GEO","Asia",174.4857322
"Georgia",2012,"Developing",74.2,132.493019273974,7.71,92,93,8.57,92,0.1,1330.18103705184,2.6,2.8,0.749,13.4,"GEO","Asia",174.5576148
"Georgia",2011,"Developing",73.9,127,8.14,89,88,9.38,94,0.1,1330.18103705184,2.6,2.8,0.742,13.3,"GEO","Asia",174.6289902
"Georgia",2010,"Developing",73.8,132,7.24,95,88,8.10873295950674,92,0.1,1330.18103705184,2.6,2.8,0.738,13.3,"GEO","Asia",174.7002256
"Georgia",2009,"Developing",73.2,133,6.66,54,93,7.8764667553906,88,0.1,1330.18103705184,2.6,2.8,0.734,12.8,"GEO","Asia",174.7716777
"Georgia",2008,"Developing",73.9,128,7.17,89,9,8.99,92,0.1,1330.18103705184,2.6,2.8,0.735,13.1,"GEO","Asia",174.8423386
"Georgia",2007,"Developing",74.4,138.170854506679,8.65,94,88,8.17,98,0.1,1330.18103705184,2.7,2.9,0.722,12.5,"GEO","Asia",174.9106437
"Georgia",2006,"Developing",73.9,126,6.18,84,89,8.39,88,0.1,1330.18103705184,2.7,2.9,0.714,12.6,"GEO","Asia",174.9759827
"Georgia",2005,"Developing",73.9,128,4.7,79,82,8.6,82,0.1,1330.18103705184,2.8,2.9,0.703,12.2,"GEO","Asia",175.0368437
"Georgia",2004,"Developing",72.3,134,3.74,64,66,8.53,78,0.1,1330.18103705184,2.8,3,0.694,12,"GEO","Asia",175.0919072
"Georgia",2003,"Developing",72.7,132,3.36,48,74,8.49,75,0.1,1330.18103705184,2.9,3,0.684,11.8,"GEO","Asia",175.1405278
"Georgia",2002,"Developing",71.7,142,2.72,51,89,8.72,84,0.1,1330.18103705184,2.9,3,0.677,11.8,"GEO","Asia",175.182129
"Georgia",2001,"Developing",73,121,2.76,61,83,7.82,87,0.1,1330.18103705184,3,3.1,0.673,11.7,"GEO","Asia",175.2173526
"Georgia",2000,"Developing",71.8,129,3.28,55,81,6.94,8,0.1,1330.18103705184,3.1,3.1,0,11.4,"GEO","Asia",175.2458181
"Germany",2015,"Developed",81,68,12.2158412062601,88,94,6.22788566426335,95,0.1,15667.0319224839,1.1,1.1,0.924,17.1,"DEU","Europe",179.8811774
"Germany",2014,"Developed",89,69,11.03,88,94,11.3,95,0.1,15667.0319224839,1.1,1.1,0.92,17,"DEU","Europe",179.8575895
"Germany",2013,"Developed",86,71,10.94,88,94,11.16,95,0.1,15667.0319224839,1.1,1.1,0.919,16.9,"DEU","Europe",179.8340093
"Germany",2012,"Developed",86,71,11.18,88,94,1.99,95,0.1,15667.0319224839,1.1,1.1,0.916,16.9,"DEU","Europe",179.810659
"Germany",2011,"Developed",85,74,11.2,88,94,1.93,95,0.1,15667.0319224839,1.1,1.1,0.912,16.8,"DEU","Europe",179.7871678
"Germany",2010,"Developed",81,76,11.2,88,94,11.25,95,0.1,15667.0319224839,1.1,1.1,0.907,16.7,"DEU","Europe",179.7643754
"Germany",2009,"Developed",80,79,11.22,88,95,11.4,96,0.1,15667.0319224839,1.1,1.1,0.906,16.7,"DEU","Europe",179.7426337
"Germany",2008,"Developed",79.9,85.1644201017519,11.36,87,95,1.39,96,0.1,15667.0319224839,1.1,1.1,0.903,16.6,"DEU","Europe",179.7215956
"Germany",2007,"Developed",79.8,82,11.5,86,95,1.18,96,0.1,15667.0319224839,1.1,1.1,0.898,16.6,"DEU","Europe",179.7004992
"Germany",2006,"Developed",79.6,84,11.76,87,94,1.34,96,0.1,15667.0319224839,1.1,1.1,0.892,16.5,"DEU","Europe",179.6791791
"Germany",2005,"Developed",79.2,85,11.67,100,95,1.52,96,0.1,15667.0319224839,1.1,1.1,0.884,16.4,"DEU","Europe",179.6568455
"Germany",2004,"Developed",79.1,86,11.83,88,96,1.37,96,0.1,15667.0319224839,1.1,1.1,0.877,16.4,"DEU","Europe",179.6323078
"Germany",2003,"Developed",78.5,76.2218774098762,11.92,82.4987409097578,96,1.62,97,0.1,15667.0319224839,1.1,1.1,0.872,16.3,"DEU","Europe",179.6054807
"Germany",2002,"Developed",78.4,91,12.25,87,97,1.4,93,0.1,15667.0319224839,1.2,1.1,0.867,16.3,"DEU","Europe",179.5762243
"Germany",2001,"Developed",78.3,92,12.46,86,96,1.15,93,0.1,15667.0319224839,1.2,1.1,0.86,16.2,"DEU","Europe",179.5452226
"Germany",2000,"Developed",78,95,12.91,84,94,1.1,9,0.1,15667.0319224839,1.2,1.2,0.855,16.2,"DEU","Europe",179.5133287
"Ghana",2015,"Developing",62.4,249,1.85979881297061,88,88,4.04229363835687,88,0.7,490.098760734017,6.2,6.1,0.575,11.4,"GHA","Africa",168.8493553
"Ghana",2014,"Developing",62.1,253,1.62187148301043,98,93,3.56,98,0.8,490.098760734017,6.4,6.3,0.576,11.7,"GHA","Africa",168.9893287
"Ghana",2013,"Developing",61.9,254,1.64005013569586,100,91,4.63,9,0.9,490.098760734017,6.6,6.4,0.57,11.5,"GHA","Africa",169.1289689
"Ghana",2012,"Developing",61.6,257,1.9224661560353,92,91,4.79,92,0.9,490.098760734017,6.7,6.6,0.563,11.2,"GHA","Africa",169.2685129
"Ghana",2011,"Developing",61.2,263,1.64,91,91,4.81,91,1.3,490.098760734017,6.9,6.8,0.554,10.9,"GHA","Africa",169.4073154
"Ghana",2010,"Developing",69,267,1.69,94,94,5.33,94,1.9,490.098760734017,7.1,7,0.547,10.5,"GHA","Africa",169.5446816
"Ghana",2009,"Developing",66,271,1.76,94,94,5.17,94,2.1,490.098760734017,7.3,7.2,0.542,10.4,"GHA","Africa",169.6798042
"Ghana",2008,"Developing",63,275,1.78,93,92,4.85,93,2.2,490.098760734017,7.5,7.4,0.53,9.8,"GHA","Africa",169.8108992
"Ghana",2007,"Developing",59.9,156.589470370304,1.25,94,94,5.3,94,2.6,490.098760734017,7.7,7.6,0.519,9.1,"GHA","Africa",169.9349459
"Ghana",2006,"Developing",59.4,288,1.7,84,84,4.64,84,2.9,490.098760734017,7.9,7.9,0.51,8.7,"GHA","Africa",170.0501605
"Ghana",2005,"Developing",58.9,296,1.5,84,85,4.51,84,3.1,490.098760734017,8.1,8.1,0.499,8.1,"GHA","Africa",170.1541301
"Ghana",2004,"Developing",58.3,258.404127928135,1.46,82.5158250554902,81,3.96,8,3.2,490.098760734017,8.4,8.3,0.491,7.7,"GHA","Africa",170.2452348
"Ghana",2003,"Developing",57.9,198.368045231032,1.53,85.9980098610157,8,3.12,8,3.4,490.098760734017,8.6,8.5,0.489,7.9,"GHA","Africa",170.323061
"Ghana",2002,"Developing",57.6,228.039486053655,1.6,91.0917461423641,8,3.7,78,3.5,490.098760734017,8.8,8.8,0.484,7.6,"GHA","Africa",170.3874388
"Ghana",2001,"Developing",57.4,242.452443453446,1.49,42.9267848360156,81,3.56,79,3.5,490.098760734017,9,9,0.485,8,"GHA","Africa",170.4385549
"Ghana",2000,"Developing",57.2,305.034613486289,1.6,2.11944996337394,88,3,88,3.6,490.098760734017,9.2,9.2,0.48,7.7,"GHA","Africa",170.4761334
"Greece",2015,"Developing",81,72,8.44648644573038,96,99,9.74631704416297,99,0.1,9011.35472528123,0.8,0.7,0.865,17.2,"GRC","Europe",177.3160349
"Greece",2014,"Developing",88,73,7.53,96,99,8.8,99,0.1,9011.35472528123,0.8,0.7,0.862,17.2,"GRC","Europe",177.3311674
"Greece",2013,"Developing",86,74,7.46,98,99,9.26,99,0.1,9011.35472528123,0.8,0.7,0.86,17.1,"GRC","Europe",177.3463873
"Greece",2012,"Developing",84,76,8.2,98,99,9.24,99,0.1,9011.35472528123,0.8,0.7,0.858,16.8,"GRC","Europe",177.3618037
"Greece",2011,"Developing",85,76,8.02,95,99,9.77,99,0.1,9011.35472528123,0.8,0.7,0.86,16.7,"GRC","Europe",177.3771998
"Greece",2010,"Developing",83,76,9,95,99,9.18,99,0.1,9011.35472528123,0.8,0.7,0.859,16.4,"GRC","Europe",177.3926912
"Greece",2009,"Developing",80,78,9.08,95,99,9.76,99,0.1,9011.35472528123,0.8,0.7,0.857,16.2,"GRC","Europe",177.4076051
"Greece",2008,"Developing",79.9,77,9.51,95,99,9.76,99,0.1,9011.35472528123,0.8,0.7,0.853,15.9,"GRC","Europe",177.4211838
"Greece",2007,"Developing",79.4,77.9598236122098,9.67,95,99,9.41,99,0.1,9011.35472528123,0.8,0.7,0.855,16.4,"GRC","Europe",177.4319715
"Greece",2006,"Developing",79.7,77,9.42,94,98,9.34,98,0.1,9011.35472528123,0.8,0.7,0.85,16.3,"GRC","Europe",177.4393785
"Greece",2005,"Developing",79.3,81,9.95,93,96,9.36,96,0.1,9011.35472528123,0.8,0.7,0.839,15.6,"GRC","Europe",177.4412832
"Greece",2004,"Developing",79.2,81,9.56,92,95,8.3,95,0.1,9011.35472528123,0.8,0.8,0.83,15.3,"GRC","Europe",177.4362182
"Greece",2003,"Developing",79.1,81,9.46,92,93,8.61,94,0.1,9011.35472528123,0.8,0.8,0.823,15.2,"GRC","Europe",177.4234628
"Greece",2002,"Developing",79,81,8.09,91,92,8.72,92,0.1,9011.35472528123,0.8,0.8,0.811,14.6,"GRC","Europe",177.4027067
"Greece",2001,"Developing",78.7,83,8.62,94.6899684940692,9,8.47,91,0.1,9011.35472528123,0.9,0.8,0.801,14.2,"GRC","Europe",177.3745008
"Greece",2000,"Developing",78.2,84,8.48,89,89,7.6,89,0.1,9011.35472528123,0.9,0.8,0.794,13.9,"GRC","Europe",177.3398435
"Grenada",2015,"Developing",73.6,142,8.52966278626623,92,99,6.5698980033024,92,0.1,5147.19510712801,3.8,3.8,0.751,15.8,"GRD","North America",176.9666751
"Grenada",2014,"Developing",73.5,143,8.42,97,81,6.1,97,0.1,5147.19510712801,3.8,3.8,0.749,15.8,"GRD","North America",176.9163318
"Grenada",2013,"Developing",73.3,144,8.25,97,98,6.15,97,0.1,5147.19510712801,3.8,3.8,0.746,15.8,"GRD","North America",176.8658171
"Grenada",2012,"Developing",73.1,146,8.07,97,98,6.36,97,0.1,5147.19510712801,3.8,3.8,0.744,15.8,"GRD","North America",176.8149883
"Grenada",2011,"Developing",72.9,169.499516987491,7.84,94,95,6.35,95,0.1,5147.19510712801,3.8,3.8,0.741,15.8,"GRD","North America",176.7642927
"Grenada",2010,"Developing",72.6,154,7.91,97,94,6.41,97,0.1,5147.19510712801,3.8,3.8,0,15.8,"GRD","North America",176.7148161
"Grenada",2009,"Developing",72.4,158,8.42,99,99,6.24,99,0.1,5147.19510712801,3.8,3.8,0,15.6,"GRD","North America",176.6676146
"Grenada",2008,"Developing",72.1,162,8.92,99,99,5.76,99,0.1,5147.19510712801,3.8,3.9,0,15.4,"GRD","North America",176.6235824
"Grenada",2007,"Developing",71.9,164,9.06,96,96,5.88,96,0.1,5147.19510712801,3.9,3.9,0,15.3,"GRD","North America",176.5824889
"Grenada",2006,"Developing",71.7,167,9.06,91,91,5.99,91,0.1,5147.19510712801,3.9,3.9,0,15.1,"GRD","North America",176.5436988
"Grenada",2005,"Developing",71.5,169,8.8,99,99,5.5,99,0.1,5147.19510712801,3.9,4,0,14.9,"GRD","North America",176.5066806
"Grenada",2004,"Developing",73,187,8.43,83,84,5.24,83,0.1,5147.19510712801,4,4,0,14.8,"GRD","North America",176.4710506
"Grenada",2003,"Developing",71.1,173,9.75,97,98,5.89,97,0.1,5147.19510712801,4,4.1,0,14.6,"GRD","North America",176.4360608
"Grenada",2002,"Developing",79,176,10.71,98,98,6.67,98,0.1,5147.19510712801,4.1,4.1,0,14.4,"GRD","North America",176.4009445
"Grenada",2001,"Developing",77,178,9.61,96,96,7.67,96,0.1,5147.19510712801,4.2,4.2,0,14.3,"GRD","North America",176.3652221
"Grenada",2000,"Developing",74,182,9.4,96.8486060121128,97,6.62,97,0.1,5147.19510712801,4.3,4.2,0,14.1,"GRD","North America",176.328188
"Guatemala",2015,"Developing",71.9,186,2.06944798290114,74,9,5.52272879299,74,0.4,1883.10082507071,1.2,1.2,0.637,10.7,"GTM","North America",163.4083889
"Guatemala",2014,"Developing",71.7,187,1.88,73,65,6.2,73,0.4,1883.10082507071,1.2,1.2,0.614,10.7,"GTM","North America",163.4239425
"Guatemala",2013,"Developing",71.4,189,1.93,85,84,6.3,85,0.4,1883.10082507071,1.2,1.2,0.611,10.7,"GTM","North America",163.4394147
"Guatemala",2012,"Developing",71.3,189,2.02,96,94,6.33,96,0.4,1883.10082507071,1.2,1.2,0.616,10.6,"GTM","North America",163.4549052
"Guatemala",2011,"Developing",71.1,193,2.16,88,88,6.28,88,0.4,1883.10082507071,1.2,1.2,0.609,10.5,"GTM","North America",163.47047
"Guatemala",2010,"Developing",77,196,2.14,94,94,6.64,94,0.4,1883.10082507071,1.3,1.3,0.602,10.5,"GTM","North America",163.4872762
"Guatemala",2009,"Developing",76,198,2.14,92,92,6.79,92,0.4,1883.10082507071,1.3,1.3,0.596,10.4,"GTM","North America",163.5067274
"Guatemala",2008,"Developing",79,127.747029612174,2.21,95,96,6.65,95,0.4,1883.10082507071,1.3,1.3,0.589,10.4,"GTM","North America",163.5288324
"Guatemala",2007,"Developing",75,192,2.4,85,85,6.86,85,0.4,1883.10082507071,1.3,1.3,0.578,10.1,"GTM","North America",163.5536668
"Guatemala",2006,"Developing",69.7,136.323730083977,2.38,89,9,7.7,89,0.4,1883.10082507071,1.4,1.4,0.57,9.8,"GTM","North America",163.5799916
"Guatemala",2005,"Developing",69.2,155.12680280128,2.35,87,87,6.79,87,0.4,1883.10082507071,1.4,1.4,0.567,9.6,"GTM","North America",163.6065099
"Guatemala",2004,"Developing",69.6,238.674427496477,2.4,74.4935382263168,88,6.77,87,0.4,1883.10082507071,1.4,1.4,0.564,9.3,"GTM","North America",163.6327474
"Guatemala",2003,"Developing",69.4,199.313545343212,2.45,81.654747550578,84,6.88,84,0.4,1883.10082507071,1.4,1.4,0.56,9,"GTM","North America",163.6582735
"Guatemala",2002,"Developing",69.3,199.840338381824,2.41,71.5088683060141,82,6.71,82,0.3,1883.10082507071,1.5,1.5,0.553,8.8,"GTM","North America",163.6816182
"Guatemala",2001,"Developing",68.4,211,2.53,92.6831530632757,78,6.76,77,0.3,1883.10082507071,1.5,1.5,0.546,8.5,"GTM","North America",163.7034952
"Guatemala",2000,"Developing",67.7,221,2.63,83.1444712717257,8,5.25,81,0.2,1883.10082507071,1.6,1.6,0.539,8.2,"GTM","North America",163.7229949
"Guinea",2015,"Developing",59,284,0.126464809138294,54,42,3.47507161862377,54,0.5,175.947797116014,7.3,7.3,0.414,8.8,"GIN","Africa",167.5446232
"Guinea",2014,"Developing",58.1,299,0.197043197169903,51,42,5.64,51,0.5,175.947797116014,7.5,7.4,0.412,8.6,"GIN","Africa",167.7561642
"Guinea",2013,"Developing",58.8,284,0.170726205710876,63,63,5.49,63,1,175.947797116014,7.7,7.6,0.406,8.5,"GIN","Africa",167.9672984
"Guinea",2012,"Developing",58.4,288,0.189985609662327,62,63,5.39,62,1.9,175.947797116014,7.8,7.8,0.396,8.5,"GIN","Africa",168.1786797
"Guinea",2011,"Developing",58.1,289.842418366095,0.22,63,63,4.73,63,2,175.947797116014,8,8,0.385,8.4,"GIN","Africa",168.3896421
"Guinea",2010,"Developing",57.8,291,0.2,64,62,4.55,64,2.2,175.947797116014,8.2,8.2,0.38,8.3,"GIN","Africa",168.5997145
"Guinea",2009,"Developing",57.3,297,0.18,57,6,3.85,57,2.3,175.947797116014,8.4,8.4,0.376,8.1,"GIN","Africa",168.807751
"Guinea",2008,"Developing",56.8,247.517887572888,0.21,57,59,3.21,6,2.3,175.947797116014,8.6,8.6,0.371,7.9,"GIN","Africa",169.0121784
"Guinea",2007,"Developing",56.4,282.295176158178,0.19,57,46,3.8,63,2.4,175.947797116014,8.9,8.8,0.364,7.6,"GIN","Africa",169.2105702
"Guinea",2006,"Developing",55.6,317,0.16,55.7269952149174,53,3.2,57,2.6,175.947797116014,9.1,9.1,0.356,7.1,"GIN","Africa",169.4004251
"Guinea",2005,"Developing",54.7,327,0.21,68.8506357236353,59,2.82,59,2.7,175.947797116014,9.3,9.3,0.346,6.6,"GIN","Africa",169.5792738
"Guinea",2004,"Developing",54,334,0.34,60.3233188696574,65,3.14,6,2.8,175.947797116014,9.5,9.5,0.325,5.1,"GIN","Africa",169.7448545
"Guinea",2003,"Developing",53.3,338,0.18,58.8957413747736,61,3.45,57,2.9,175.947797116014,9.7,9.7,0.338,5.9,"GIN","Africa",169.8965442
"Guinea",2002,"Developing",52.9,337,0.21,50.3012190069095,56,3.76,53,3,175.947797116014,9.9,9.9,0.329,5.5,"GIN","Africa",170.0337823
"Guinea",2001,"Developing",52.5,336,0.17,65.5870504618756,52,3.65,5,3,175.947797116014,1.1,1.1,0.322,5.1,"GIN","Africa",170.1570144
"Guinea",2000,"Developing",52.5,328,0.17,71.4773282491356,47,3.46,46,3,175.947797116014,1.3,1.3,0.316,4.8,"GIN","Africa",170.2657084
"Guinea-Bissau",2015,"Developing",58.9,275,3.22009678810334,87,87,6.45139468047021,87,3.2,271.905291548928,7.1,7,0.421,9.2,"GNB","Africa",167.8983809
"Guinea-Bissau",2014,"Developing",58.4,282,2.47192156814382,87,87,5.59,87,3.4,271.905291548928,7.3,7.1,0.419,9.2,"GNB","Africa",168.0891568
"Guinea-Bissau",2013,"Developing",58.1,279,2.33171436839218,87,87,6.14,87,4.5,271.905291548928,7.5,7.3,0.415,9.1,"GNB","Africa",168.2796678
"Guinea-Bissau",2012,"Developing",57.6,285,2.50027729496946,87,87,5.96,87,5.3,271.905291548928,7.7,7.5,0.416,9.1,"GNB","Africa",168.4702489
"Guinea-Bissau",2011,"Developing",57.1,289,3.57,86,85,5.46,86,5.7,271.905291548928,7.8,7.7,0.41,9,"GNB","Africa",168.6602491
"Guinea-Bissau",2010,"Developing",56.7,287,3.21,83,82,6.7,83,5.9,271.905291548928,8,7.9,0.405,8.9,"GNB","Africa",168.8488943
"Guinea-Bissau",2009,"Developing",56.3,288,2.55,83.8728173255805,78,6.81,8,6,271.905291548928,8.3,8.1,0.401,8.9,"GNB","Africa",169.0357937
"Guinea-Bissau",2008,"Developing",55.6,297,2.64,92.2177997038086,77,6.5,77,6,271.905291548928,8.5,8.4,0.398,8.8,"GNB","Africa",169.2193942
"Guinea-Bissau",2007,"Developing",55,32,2.98,51.6432634367951,76,6.1,74,5.7,271.905291548928,8.7,8.6,0.394,8.8,"GNB","Africa",169.3965031
"Guinea-Bissau",2006,"Developing",54.4,36,3.22,81.2719427891174,74,5.87,71,5.6,271.905291548928,8.9,8.8,0.388,8.3,"GNB","Africa",169.5652999
"Guinea-Bissau",2005,"Developing",53.9,37,3.1,68.7382875230152,73,5.72,68,5.4,271.905291548928,9.2,9,0,8,"GNB","Africa",169.723661
"Guinea-Bissau",2004,"Developing",53.5,38,2.58,15.134315862567,69,5.41,64,5,271.905291548928,9.4,9.3,0,7.7,"GNB","Africa",169.86956
"Guinea-Bissau",2003,"Developing",53,38,2.16,56.9151928944204,65,5.62,6,4.6,271.905291548928,9.6,9.5,0,7.4,"GNB","Africa",170.0023342
"Guinea-Bissau",2002,"Developing",52.8,35,2.47,100,61,5.84,57,4.1,271.905291548928,9.8,9.7,0,7.1,"GNB","Africa",170.1214578
"Guinea-Bissau",2001,"Developing",52.5,32,2.55,43.0504276366927,56,5.4,53,3.6,271.905291548928,1,1,0,6.7,"GNB","Africa",170.2271675
"Guinea-Bissau",2000,"Developing",52.1,157.301833959944,2.84,85.0323953241989,52,4.94,49,3.1,271.905291548928,1.2,1.2,0,6.4,"GNB","Africa",170.3188652
"Guyana",2015,"Developing",66.2,215,7.30203286095767,95,92,5.53874811778008,95,0.3,912.967339274795,5.5,5.3,0.638,10.3,"GUY","South America",170.2102541
"Guyana",2014,"Developing",66,217,7.64,98,97,5.25,98,0.3,912.967339274795,5.5,5.3,0.636,10.3,"GUY","South America",170.1920196
"Guyana",2013,"Developing",65.9,218,7.56,98,98,5.1,98,0.3,912.967339274795,5.5,5.3,0.633,10.3,"GUY","South America",170.1738768
"Guyana",2012,"Developing",65.8,239.762536799748,7.57,97,97,6.57,97,0.3,912.967339274795,5.6,5.3,0.63,10.6,"GUY","South America",170.1556939
"Guyana",2011,"Developing",65.6,229,7.56,93,93,6.8,93,0.4,912.967339274795,5.6,5.3,0.624,10.3,"GUY","South America",170.1373888
